payment_id,loan_id,payment_date,due_date,payment_amount,principal_component,interest_component,fee_component,days_past_due,currency,payment_method
1160,89,2024-10-28,2024-10-28,1397455.38,1159543.59,236228.47,1683.32,5,GBP,ACH
1161,89,2024-12-28,2024-12-28,1053529.89,755485.77,296682.91,1361.21,5,GBP,ACH
1162,89,2025-02-24,2025-02-27,2437354.25,2109996.92,325908.77,1448.56,2,GBP,ACH
1163,89,2025-05-04,2025-04-29,1043584.64,751902.96,289789.36,1892.32,10,GBP,ACH
1164,89,2025-07-04,2025-06-29,709144.36,434885.33,273058.35,1200.68,10,GBP,Wire
1165,89,2025-08-26,2025-08-29,1717678.78,1437003.86,279104.01,1570.91,2,GBP,ACH
1166,89,2025-10-24,2025-10-29,675635.69,344744.9,330808.19,82.6,0,GBP,ACH
1167,89,2025-12-24,2025-12-29,1105700.34,794136.26,311500.47,63.61,0,GBP,Wire
1168,89,2026-03-05,2026-02-28,341160.1,89423.71,251076.93,659.46,10,GBP,ACH
1169,89,2026-04-27,2026-04-30,1266280.01,1077980.7,188120.63,178.68,2,GBP,Check
1170,89,2026-06-25,2026-06-30,2068427.35,1819435.35,247991.78,1000.22,0,GBP,Wire
1171,89,2026-08-25,2026-08-30,976359.91,750055.16,225185.6,1119.15,0,GBP,Check
1172,89,2026-10-26,2026-10-30,939636.95,694469.38,243814.86,1352.71,1,GBP,Check
1173,89,2026-12-26,2026-12-30,1629778.37,1428059.11,200656.91,1062.35,1,GBP,ACH
1174,89,2027-02-25,2027-03-01,1973755.5,1762830.65,210096.72,828.13,1,GBP,ACH
1175,89,2027-04-27,2027-05-02,362568.47,17677.98,344291.66,598.83,0,GBP,Check
1176,90,2024-06-01,2024-06-06,980425.05,875285.24,104042.94,1096.87,0,USD,Wire
1177,90,2024-07-09,2024-07-14,677178.89,565428.33,111350.37,400.19,0,USD,Wire
1178,90,2024-08-18,2024-08-22,540716.09,469488.41,69842.57,1385.11,1,USD,ACH
1179,90,2024-10-05,2024-09-30,253679.37,182258.55,69907.14,1513.68,10,USD,Wire
1180,90,2024-11-12,2024-11-07,734073.32,612597.47,119517.62,1958.23,10,USD,Wire
1181,90,2024-12-11,2024-12-16,517156.24,416905.74,99232.89,1017.61,0,USD,Check
1182,90,2025-01-24,2025-01-24,925157.11,780664.06,144281.03,212.02,5,USD,Check
1183,90,2025-03-04,2025-03-04,969216.6,851218.25,116122.15,1876.2,5,USD,Wire
1184,90,2025-04-06,2025-04-11,1322065.39,1203186.14,118189.23,690.02,0,USD,ACH
1185,90,2025-05-25,2025-05-20,278639.4,207374.26,70478.65,786.49,10,USD,Check
1186,90,2025-06-25,2025-06-28,641251.12,540890.76,100100.28,260.08,2,USD,ACH
1187,90,2025-08-02,2025-08-06,423364.45,320992.57,102135.65,236.23,1,USD,ACH
1188,90,2025-09-09,2025-09-13,712723.36,590099.1,120921.96,1702.3,1,USD,Wire
1189,90,2025-10-18,2025-10-22,810853.04,714803.72,95503.68,545.64,1,USD,ACH
1190,90,2025-11-26,2025-11-30,718099.92,605135.71,111172.46,1791.75,1,USD,ACH
1191,90,2026-01-04,2026-01-08,241735.5,110915.15,128954.9,1865.45,1,USD,ACH
1192,91,2024-07-13,2024-07-08,1781233.83,1531971.63,248672.73,589.47,10,GBP,ACH
1193,91,2025-02-15,2025-02-15,2549886.34,2187932.84,360579.04,1374.46,5,GBP,Wire
1194,91,2025-09-21,2025-09-26,2386877.71,2042748.99,343194.27,934.45,0,GBP,Check
1195,91,2026-05-03,2026-05-07,1959014.53,1673080.67,284130.28,1803.58,1,GBP,Wire
1196,91,2026-12-12,2026-12-16,2692069.88,2335854.69,355055.77,1159.42,1,GBP,ACH
1197,91,2027-07-21,2027-07-26,1360493.05,1067254.28,292471.12,767.65,0,GBP,ACH
1198,91,2028-03-05,2028-03-05,3037958.52,2738357.52,299141.82,459.18,5,GBP,Wire
1199,91,2028-10-14,2028-10-14,2666152.5,2362873.46,301392.57,1886.47,5,GBP,ACH
1200,91,2029-05-22,2029-05-25,2231846.75,1987168.9,243754.09,923.76,2,GBP,Check
1201,92,2023-03-07,2023-03-02,862359.41,751452.33,110636.6,270.48,10,EUR,ACH
1202,92,2023-08-18,2023-08-23,1492864.32,1365822.2,125880.44,1161.68,0,EUR,Wire
1203,92,2024-02-09,2024-02-13,1225317.53,1101587.94,122209.87,1519.72,1,EUR,Check
1204,92,2024-08-02,2024-08-05,459440.19,329392.75,129159.58,887.86,2,EUR,ACH
1205,92,2025-01-22,2025-01-26,1732760.9,1621517.65,110317.26,925.99,1,EUR,ACH
1206,92,2025-07-14,2025-07-19,1260536.68,1179078.22,80914.08,544.38,0,EUR,Check
1207,93,2024-06-30,2024-06-25,854079.72,639497.35,214382.2,200.17,10,EUR,ACH
1208,93,2024-10-30,2024-11-04,1548350.45,1340666.66,207423.26,260.53,0,EUR,ACH
1209,93,2025-03-12,2025-03-17,1882607.8,1670434.07,210654.01,1519.72,0,EUR,ACH
1210,93,2025-07-23,2025-07-28,452837.27,255372.51,197114.89,349.87,0,EUR,Wire
1211,93,2025-12-05,2025-12-08,2762628.85,2520547.03,241772.08,309.74,2,EUR,Check
1212,93,2026-04-15,2026-04-19,541849.59,266715.63,273335.76,1798.2,1,EUR,ACH
1213,93,2026-08-27,2026-08-30,1427985.93,1282889.97,143161.57,1934.39,2,EUR,Wire
1214,93,2027-01-10,2027-01-10,857164.76,660332.82,194933.21,1898.73,5,EUR,ACH
1215,93,2027-05-23,2027-05-23,701628.55,507790.04,192255.56,1582.95,5,EUR,Check
1216,93,2027-09-28,2027-10-03,1087437.09,925257.41,161598.92,580.76,0,EUR,ACH
1217,94,2025-03-24,2025-03-19,859842.39,426091.9,433690.17,60.32,10,EUR,ACH
1218,94,2025-05-21,2025-05-21,1941233.29,1478490.15,461490.63,1252.51,5,EUR,Check
1219,94,2025-07-23,2025-07-23,3997237.74,3176150.26,819769.36,1318.12,5,EUR,Wire
1220,94,2025-09-19,2025-09-24,2233459.14,1695823.63,537484.13,151.38,0,EUR,ACH
1221,94,2025-11-22,2025-11-26,2951885.25,2178486.84,772131.8,1266.61,1,EUR,Wire
1222,94,2026-01-23,2026-01-28,892643.59,107811.63,783795.25,1036.71,0,EUR,Check
1223,94,2026-03-29,2026-04-01,1580751.34,1085194.5,495389.19,167.65,2,EUR,Check
1224,94,2026-05-31,2026-06-03,3432995.56,2595377.48,836846.7,771.38,2,EUR,Wire
1225,94,2026-08-05,2026-08-05,2775171.12,2328282.23,446070.21,818.68,5,EUR,Wire
1226,94,2026-10-03,2026-10-07,1799677.74,1320471.19,478620.56,585.99,1,EUR,Wire
1227,94,2026-12-09,2026-12-09,1105007.64,351624.92,752782.12,600.6,5,EUR,ACH
1228,94,2027-02-05,2027-02-10,806458.36,49437.97,756364.61,655.78,0,EUR,Wire
1229,94,2027-04-14,2027-04-14,3165324.84,2447759.24,717130.03,435.57,5,EUR,Check
1230,94,2027-06-13,2027-06-16,4227263.61,3364533.69,862125.37,604.55,2,EUR,Wire
1231,94,2027-08-19,2027-08-19,3370787.86,2750947.86,617916.8,1923.2,5,EUR,Wire
1232,95,2024-12-29,2024-12-24,322622.82,244484.15,76202.71,1935.96,10,EUR,Check
1233,95,2025-03-27,2025-04-01,210115.97,134417.78,74941.9,756.29,0,EUR,Wire
1234,95,2025-07-09,2025-07-09,619796.91,544893.99,73684.75,1218.17,5,EUR,Wire
1235,95,2025-10-11,2025-10-16,864722.58,786291.42,76929.3,1501.86,0,EUR,Wire
1236,95,2026-01-20,2026-01-23,286195.54,234143.13,51877.55,174.86,2,EUR,Wire
1237,95,2026-05-07,2026-05-02,328995.21,255751.88,73037.18,206.15,10,EUR,Wire
1238,95,2026-08-14,2026-08-09,292051.2,241600.72,49230.85,1219.63,10,EUR,ACH
1239,95,2026-11-12,2026-11-16,678157.47,603630.74,73345.11,1181.62,1,EUR,Check
1240,95,2027-02-28,2027-02-23,591080.33,533170.43,57058.73,851.17,10,EUR,Wire
1241,95,2027-05-28,2027-06-02,92653.41,25336.48,65457.86,1859.07,0,EUR,Check
1242,95,2027-09-04,2027-09-09,954687.3,868781.22,84062.62,1843.46,0,EUR,ACH
1243,96,2023-11-16,2023-11-20,230940.83,183161.22,47641.38,138.23,1,USD,Check
1244,96,2024-02-27,2024-02-22,229446.06,204319.69,24070.54,1055.83,10,USD,Check
1245,96,2024-05-31,2024-05-26,80977.12,54365.84,24871.67,1739.61,10,USD,ACH
1246,96,2024-08-24,2024-08-28,76932.0,51981.2,23107.69,1843.11,1,USD,ACH
1247,96,2024-11-25,2024-11-30,223455.71,169475.51,52275.88,1704.32,0,USD,ACH
1248,96,2025-03-09,2025-03-04,451362.55,403349.69,47716.8,296.06,10,USD,ACH
1249,96,2025-06-11,2025-06-06,45390.04,7458.02,37648.63,283.39,10,USD,Check
1250,96,2025-09-13,2025-09-08,88487.06,57517.04,29743.81,1226.21,10,USD,Check
1251,96,2025-12-12,2025-12-12,312223.22,262360.63,48635.7,1226.89,5,USD,Wire
1252,97,2023-09-18,2023-09-18,379853.42,309491.77,68875.65,1486.0,5,GBP,Wire
1253,97,2023-11-16,2023-11-16,454028.63,379043.59,74601.54,383.5,5,GBP,Check
1254,97,2024-01-09,2024-01-14,1061680.9,962640.46,97292.03,1748.41,0,GBP,Wire
1255,97,2024-03-09,2024-03-14,810456.55,741655.44,68482.91,318.2,0,GBP,Check
1256,97,2024-05-12,2024-05-12,541714.69,468384.36,72008.67,1321.66,5,GBP,Wire
1257,97,2024-07-06,2024-07-11,462186.15,354719.54,107310.74,155.87,0,GBP,Check
1258,97,2024-09-04,2024-09-08,1213966.4,1089543.71,123109.36,1313.33,1,GBP,Check
1259,97,2024-11-06,2024-11-06,821767.49,726726.91,93830.8,1209.78,5,GBP,Wire
1260,97,2025-01-02,2025-01-05,226994.62,101726.91,123776.72,1490.99,2,GBP,ACH
1261,97,2025-02-28,2025-03-05,104530.55,6018.14,97469.45,1042.96,0,GBP,ACH
1262,97,2025-04-30,2025-05-04,572735.94,510735.1,61738.5,262.34,1,GBP,Check
1263,97,2025-06-27,2025-07-02,237771.38,151017.36,84763.62,1990.4,0,GBP,ACH
1264,97,2025-09-04,2025-08-30,107861.17,10225.79,95756.81,1878.57,10,GBP,Wire
1265,97,2025-10-24,2025-10-29,836912.63,726494.66,109127.62,1290.35,0,GBP,Wire
1266,97,2025-12-27,2025-12-27,935404.76,845116.43,89560.1,728.23,5,GBP,Check
1267,97,2026-02-20,2026-02-25,1121012.11,1010010.45,109259.13,1742.53,0,GBP,Wire
1268,98,2024-10-12,2024-10-17,580394.02,339754.69,240391.16,248.17,0,EUR,Wire
1269,98,2024-11-09,2024-11-14,839873.83,665578.9,172909.38,1385.55,0,EUR,Wire
1270,98,2024-12-08,2024-12-12,561949.13,340027.86,221123.57,797.7,1,EUR,ACH
1271,98,2025-01-14,2025-01-09,1424275.94,1189709.04,233804.28,762.62,10,EUR,ACH
1272,98,2025-02-01,2025-02-06,944370.64,740576.79,202039.91,1753.94,0,EUR,Check
1273,98,2025-03-11,2025-03-06,1934437.24,1735865.49,197391.59,1180.16,10,EUR,ACH
1274,98,2025-04-08,2025-04-03,542916.58,248427.66,293354.53,1134.39,10,EUR,Wire
1275,98,2025-04-26,2025-05-01,429528.37,182806.06,245707.77,1014.54,0,EUR,Wire
1276,98,2025-05-26,2025-05-30,904825.0,717548.26,186005.7,1271.04,1,EUR,Wire
1277,98,2025-06-23,2025-06-27,981186.2,758504.52,222266.14,415.54,1,EUR,ACH
1278,98,2025-07-22,2025-07-25,857093.16,576714.66,279509.54,868.96,2,EUR,ACH
1279,98,2025-08-17,2025-08-22,1696571.51,1527580.26,168976.27,14.98,0,EUR,Check
1280,98,2025-09-15,2025-09-19,489360.91,288007.65,200228.94,1124.32,1,EUR,Wire
1281,98,2025-10-14,2025-10-17,465198.49,128069.14,336400.15,729.2,2,EUR,Wire
1282,98,2025-11-09,2025-11-14,422744.55,137527.25,284437.81,779.49,0,EUR,ACH
1283,98,2025-12-10,2025-12-13,528203.3,313134.21,215018.76,50.33,2,EUR,Wire
1284,99,2024-04-01,2024-04-06,1228169.85,919710.77,308091.94,367.14,0,GBP,Wire
1285,99,2024-06-22,2024-06-17,1633863.38,1326138.68,306771.46,953.24,10,GBP,Check
1286,99,2024-08-23,2024-08-28,810992.3,368003.41,442878.74,110.15,0,GBP,ACH
1287,99,2024-11-08,2024-11-08,993929.96,514509.48,478638.51,781.97,5,GBP,ACH
1288,99,2025-01-15,2025-01-20,2048725.69,1743994.55,304417.38,313.76,0,GBP,Check
1289,99,2025-04-07,2025-04-02,496044.91,205883.42,288535.1,1626.39,10,GBP,Wire
1290,99,2025-06-09,2025-06-13,1539731.15,1153442.59,384583.85,1704.71,1,GBP,Wire
1291,99,2025-08-22,2025-08-25,661390.3,373061.16,287267.79,1061.35,2,GBP,ACH
1292,99,2025-10-31,2025-11-05,1199420.88,826775.91,370733.14,1911.83,0,GBP,Wire
1293,99,2026-01-16,2026-01-16,2347721.32,1922019.85,424162.81,1538.66,5,GBP,Check
1294,99,2026-03-25,2026-03-29,1840184.64,1557353.51,281145.29,1685.84,1,GBP,ACH
1295,99,2026-06-07,2026-06-10,2419149.36,1972989.82,445277.1,882.44,2,GBP,Wire
1296,99,2026-08-21,2026-08-21,552181.78,195587.32,355067.43,1527.03,5,GBP,Wire
1297,99,2026-10-27,2026-11-01,2691809.75,2248144.04,442720.96,944.75,0,GBP,Check
1298,99,2027-01-13,2027-01-13,507305.82,217561.38,288829.28,915.16,5,GBP,Check
1299,99,2027-03-21,2027-03-26,715832.33,443760.26,270591.81,1480.26,0,GBP,ACH
1300,99,2027-06-11,2027-06-06,394807.92,26534.16,366434.27,1839.49,10,GBP,ACH
1301,99,2027-08-18,2027-08-18,2303781.72,1872650.91,429579.44,1551.37,5,GBP,ACH
1302,100,2022-04-01,2022-04-05,1058727.63,702991.14,353874.42,1862.07,1,EUR,ACH
1303,100,2022-05-25,2022-05-30,789800.63,295102.34,493360.8,1337.49,0,EUR,Wire
1304,100,2022-07-21,2022-07-25,2306217.58,1679029.36,626365.72,822.5,1,EUR,Check
1305,100,2022-09-15,2022-09-19,802222.88,400157.97,400252.29,1812.62,1,EUR,ACH
1306,100,2022-11-14,2022-11-14,1790174.97,1231655.2,557483.73,1036.04,5,EUR,Check
1307,100,2023-01-04,2023-01-09,964200.29,489551.26,472705.38,1943.65,0,EUR,Check
1308,100,2023-03-01,2023-03-06,1890734.28,1327504.7,561399.49,1830.09,0,EUR,ACH
1309,100,2023-04-26,2023-05-01,1578418.88,1194260.98,383120.48,1037.42,0,EUR,Check
1310,100,2023-06-21,2023-06-26,2896859.97,2244149.64,652180.06,530.27,0,EUR,Wire
1311,100,2023-08-21,2023-08-21,2985119.91,2452827.63,531850.89,441.39,5,EUR,Wire
1312,100,2023-10-10,2023-10-15,2037323.69,1395243.53,640970.86,1109.3,0,EUR,ACH
1313,100,2023-12-06,2023-12-10,2571785.38,1965422.87,605329.14,1033.37,1,EUR,Check
1314,100,2024-02-09,2024-02-04,1186084.22,511761.28,674211.62,111.32,10,EUR,Wire
1315,100,2024-03-26,2024-03-31,1597546.23,1229091.29,367663.37,791.57,0,EUR,ACH
1316,100,2024-05-21,2024-05-26,1053079.97,521211.6,530544.21,1324.16,0,EUR,Check
1317,100,2024-07-17,2024-07-21,1176440.66,525780.89,649687.96,971.81,1,EUR,Wire
1318,100,2024-09-10,2024-09-15,2915312.04,2277541.33,636454.24,1316.47,0,EUR,Check
1319,100,2024-11-15,2024-11-10,1891711.73,1452973.82,438190.6,547.31,10,EUR,Check
1320,100,2024-12-31,2025-01-05,768279.86,429953.04,337173.2,1153.62,0,EUR,Check
1321,101,2024-06-22,2024-06-17,526816.1,392127.62,133163.09,1525.39,10,EUR,Wire
1322,101,2024-07-03,2024-07-08,320794.56,228700.44,91828.47,265.65,0,EUR,Wire
1323,101,2024-07-29,2024-07-29,630029.48,454484.2,174472.61,1072.67,5,EUR,Wire
1324,101,2024-08-15,2024-08-19,810275.9,713689.88,94794.92,1791.1,1,EUR,ACH
1325,101,2024-09-10,2024-09-10,1485313.32,1338615.84,144978.59,1718.89,5,EUR,Wire
1326,101,2024-09-27,2024-10-01,408182.43,269227.59,137541.42,1413.42,1,EUR,ACH
1327,101,2024-10-22,2024-10-22,524785.31,361772.93,161971.98,1040.4,5,EUR,ACH
1328,101,2024-11-07,2024-11-12,309335.21,197304.82,110902.0,1128.39,0,EUR,ACH
1329,101,2024-11-29,2024-12-04,612339.53,497711.84,114500.51,127.18,0,EUR,Check
1330,101,2024-12-20,2024-12-25,1059760.51,898494.7,160710.52,555.29,0,EUR,Check
1331,101,2025-01-20,2025-01-15,461434.88,296088.21,164681.87,664.8,10,EUR,Check
1332,101,2025-02-05,2025-02-05,462658.71,324221.52,137202.06,1235.13,5,EUR,ACH
1333,101,2025-02-27,2025-02-27,444793.76,321112.49,121852.71,1828.56,5,EUR,Wire
1334,101,2025-03-15,2025-03-20,424485.76,317514.87,105665.25,1305.64,0,EUR,ACH
1335,101,2025-04-05,2025-04-10,125536.75,6494.86,118171.25,870.64,0,EUR,ACH
1336,101,2025-04-28,2025-05-01,517375.06,410104.13,105835.41,1435.52,2,EUR,ACH
1337,101,2025-05-18,2025-05-23,844058.44,745869.65,97281.32,907.47,0,EUR,ACH
1338,101,2025-06-10,2025-06-13,203299.05,122277.25,80816.73,205.07,2,EUR,Wire
1339,101,2025-06-29,2025-07-04,1010731.16,848785.6,160724.81,1220.75,0,EUR,Wire
1340,101,2025-07-23,2025-07-26,707874.55,581766.52,125295.96,812.07,2,EUR,Check
1341,102,2024-04-28,2024-05-01,1070952.95,873853.82,195367.71,1731.42,2,GBP,Check
1342,102,2025-02-04,2025-02-08,2170578.89,1871824.89,298742.48,11.52,1,GBP,ACH
1343,102,2025-11-14,2025-11-19,1903769.48,1662117.56,240100.27,1551.65,0,GBP,ACH
1344,102,2026-08-25,2026-08-29,893394.29,598743.94,294420.89,229.46,1,GBP,ACH
1345,102,2027-06-06,2027-06-09,754075.31,516676.52,236311.33,1087.46,2,GBP,ACH
1346,103,2024-01-03,2024-01-07,950719.16,800480.23,149721.16,517.77,1,USD,ACH
1347,103,2024-04-20,2024-04-20,561389.9,415907.04,144481.55,1001.31,5,USD,Check
1348,103,2024-07-29,2024-08-03,617502.6,498967.04,116906.35,1629.21,0,USD,Check
1349,103,2024-11-10,2024-11-15,747414.49,635572.49,111586.31,255.69,0,USD,ACH
1350,103,2025-03-05,2025-02-28,251465.67,74298.88,175752.85,1413.94,10,USD,ACH
1351,103,2025-06-08,2025-06-12,786476.61,681660.21,104653.1,163.3,1,USD,ACH
1352,103,2025-09-20,2025-09-25,865212.58,767205.85,97797.68,209.05,0,USD,Check
1353,103,2026-01-07,2026-01-07,1102997.4,973914.6,127732.87,1349.93,5,USD,Check
1354,103,2026-04-27,2026-04-22,442104.93,341839.2,98316.64,1949.09,10,USD,Check
1355,103,2026-08-01,2026-08-04,202788.39,72173.08,128973.37,1641.94,2,USD,Check
1356,103,2026-11-12,2026-11-17,739453.86,632735.94,105498.6,1219.32,0,USD,ACH
1357,103,2027-02-26,2027-03-01,132460.8,9430.98,121270.17,1759.65,2,USD,Wire
1358,103,2027-06-11,2027-06-14,460543.46,358116.19,101881.46,545.81,2,USD,Check
1359,103,2027-10-01,2027-09-26,187923.46,70578.76,115590.28,1754.42,10,USD,Wire
1360,103,2028-01-05,2028-01-09,870968.3,757978.48,112501.01,488.81,1,USD,Wire
1361,103,2028-04-22,2028-04-22,776149.3,602898.26,171963.32,1287.72,5,USD,Check
1362,103,2028-07-31,2028-08-05,741589.63,647042.07,93003.67,1543.89,0,USD,Wire
1363,103,2028-11-13,2028-11-18,594704.06,495506.49,97815.0,1382.57,0,USD,ACH
1364,104,2024-06-22,2024-06-22,1303273.68,1029739.26,272359.98,1174.44,5,EUR,ACH
1365,104,2024-10-20,2024-10-25,431909.8,116990.38,313436.41,1483.01,0,EUR,ACH
1366,104,2025-02-24,2025-02-27,804104.2,585764.87,218289.74,49.59,2,EUR,Check
1367,104,2025-07-02,2025-07-02,631135.35,291602.04,338373.22,1160.09,5,EUR,ACH
1368,104,2025-11-09,2025-11-04,1801681.09,1397127.42,404423.18,130.49,10,EUR,Wire
1369,104,2026-03-09,2026-03-09,1052047.66,819415.48,230981.44,1650.74,5,EUR,ACH
1370,104,2026-07-17,2026-07-12,1895820.88,1536042.13,358597.45,1181.3,10,EUR,Wire
1371,104,2026-11-09,2026-11-14,3248739.17,2865911.94,381171.98,1655.25,0,EUR,ACH
1372,104,2027-03-15,2027-03-19,2406733.21,2170281.81,235182.64,1268.76,1,EUR,Wire
1373,104,2027-07-18,2027-07-23,3190110.95,2840147.02,348868.19,1095.74,0,EUR,Check
1374,105,2024-07-23,2024-07-28,916530.51,752959.76,161800.48,1770.27,0,USD,ACH
1375,105,2024-10-15,2024-10-15,327469.86,200043.48,126880.99,545.39,5,USD,Wire
1376,105,2024-12-29,2025-01-03,701375.73,507751.77,191700.28,1923.68,0,USD,Wire
1377,105,2025-03-19,2025-03-24,1046055.94,877905.57,167178.71,971.66,0,USD,Wire
1378,105,2025-06-07,2025-06-12,380365.54,199097.49,179493.98,1774.07,0,USD,Wire
1379,105,2025-08-26,2025-08-30,924594.63,756184.18,167977.71,432.74,1,USD,Check
1380,105,2025-11-18,2025-11-18,335921.96,170352.52,164994.58,574.86,5,USD,Wire
1381,105,2026-02-01,2026-02-06,234463.63,86608.04,147500.3,355.29,0,USD,Wire
1382,105,2026-04-24,2026-04-27,755082.48,577141.27,177861.97,79.24,2,USD,Check
1383,105,2026-07-10,2026-07-15,1095135.6,919368.61,175513.35,253.64,0,USD,Check
1384,105,2026-09-28,2026-10-03,593306.1,423957.42,168405.83,942.85,0,USD,ACH
1385,105,2026-12-17,2026-12-22,210055.95,20280.59,189520.03,255.33,0,USD,Wire
1386,105,2027-03-07,2027-03-12,461567.83,347214.85,112496.46,1856.52,0,USD,Check
1387,105,2027-06-04,2027-05-30,244102.65,51606.37,190668.43,1827.85,10,USD,Check
1388,105,2027-08-13,2027-08-18,259436.73,76273.99,183032.99,129.75,0,USD,Check
1389,105,2027-11-01,2027-11-06,585785.72,436868.18,148043.25,874.29,0,USD,Wire
1390,105,2028-01-21,2028-01-25,1169043.48,989132.65,178824.04,1086.79,1,USD,ACH
1391,105,2028-04-09,2028-04-14,448646.17,325300.35,123032.68,313.14,0,USD,ACH
1392,106,2023-10-28,2023-10-23,768731.0,367273.47,400749.5,708.03,10,EUR,Check
1393,106,2024-01-29,2024-02-03,1893154.77,1479430.79,412826.24,897.74,0,EUR,Check
1394,106,2024-05-16,2024-05-16,868859.19,477875.98,390871.49,111.72,5,EUR,ACH
1395,106,2024-09-01,2024-08-27,2012658.91,1745851.92,266117.61,689.38,10,EUR,ACH
1396,106,2024-12-03,2024-12-08,569856.04,179881.66,388763.59,1210.79,0,EUR,ACH
1397,106,2025-03-16,2025-03-21,443589.59,195815.32,246324.08,1450.19,0,EUR,Wire
1398,106,2025-06-28,2025-07-02,466214.94,202907.58,261996.37,1310.99,1,EUR,Wire
1399,106,2025-10-10,2025-10-13,1384602.28,964519.39,419684.89,398.0,2,EUR,Wire
1400,106,2026-01-19,2026-01-24,3214113.08,2743137.26,469098.0,1877.82,0,EUR,ACH
1401,106,2026-05-02,2026-05-07,3733336.73,3340353.49,392811.6,171.64,0,EUR,Wire
1402,106,2026-08-13,2026-08-18,2854342.89,2573307.25,279732.46,1303.18,0,EUR,Wire
1403,106,2026-11-24,2026-11-29,1116048.0,795441.78,320479.01,127.21,0,EUR,ACH
1404,106,2027-03-17,2027-03-12,1851917.36,1520902.43,329742.79,1272.14,10,EUR,Check
1405,106,2027-06-19,2027-06-24,798009.44,448151.49,348213.39,1644.56,0,EUR,ACH
1406,107,2025-03-06,2025-03-11,526058.38,423811.55,100678.91,1567.92,0,GBP,Check
1407,107,2025-06-04,2025-06-07,168132.4,47322.25,119952.14,858.01,2,GBP,Wire
1408,107,2025-08-31,2025-09-03,95617.85,25648.05,68822.45,1147.35,2,GBP,ACH
1409,107,2025-11-26,2025-12-01,216521.81,124862.8,89711.02,1947.99,0,GBP,ACH
1410,107,2026-02-22,2026-02-27,697478.61,595556.56,100913.24,1008.81,0,GBP,Wire
1411,107,2026-05-22,2026-05-27,495844.77,427817.45,67572.72,454.6,0,GBP,Check
1412,107,2026-08-18,2026-08-23,180559.37,109255.97,70778.73,524.67,0,GBP,Wire
1413,107,2026-11-15,2026-11-20,123200.31,15193.0,106320.79,1686.52,0,GBP,ACH
1414,107,2027-02-12,2027-02-16,505659.09,429897.8,74406.73,1354.56,1,GBP,ACH
1415,107,2027-05-10,2027-05-15,198950.06,84415.15,113295.54,1239.37,0,GBP,Wire
1416,107,2027-08-12,2027-08-12,289775.18,190530.87,98138.16,1106.15,5,GBP,ACH
1417,107,2027-11-08,2027-11-08,391085.72,322025.1,68490.81,569.81,5,GBP,Wire
1418,107,2028-02-01,2028-02-05,220548.98,124209.47,96062.23,277.28,1,GBP,ACH
1419,107,2028-04-30,2028-05-03,323487.92,248723.16,73925.39,839.37,2,GBP,ACH
1420,107,2028-07-28,2028-07-31,147035.64,62132.48,83009.73,1893.43,2,GBP,Wire
1421,107,2028-11-01,2028-10-27,435106.83,327401.78,106271.59,1433.46,10,GBP,ACH
1422,107,2029-01-19,2029-01-24,254187.16,186346.99,67633.51,206.66,0,GBP,Check
1423,108,2024-08-23,2024-08-28,394256.56,201027.37,193220.9,8.29,0,EUR,ACH
1424,108,2025-04-10,2025-04-15,1495809.32,1266771.49,228910.96,126.87,0,EUR,Wire
1425,108,2025-11-27,2025-12-02,2389858.6,2179732.23,209748.08,378.29,0,EUR,Wire
1426,108,2026-07-15,2026-07-20,1657401.14,1506750.3,149461.59,1189.25,0,EUR,ACH
1427,108,2027-03-03,2027-03-08,727026.54,561628.49,165297.51,100.54,0,EUR,ACH
1428,108,2027-10-20,2027-10-24,325641.94,194482.23,130941.9,217.81,1,EUR,Wire
1429,108,2028-06-08,2028-06-11,1756189.3,1542709.6,213395.78,83.92,2,EUR,ACH
1430,108,2029-01-23,2029-01-28,252640.91,126423.51,124984.38,1233.02,0,EUR,Check
1431,109,2023-06-28,2023-06-23,213326.17,126769.94,85904.34,651.89,10,GBP,Wire
1432,109,2023-10-11,2023-10-14,256617.06,185452.56,70639.29,525.21,2,GBP,Check
1433,109,2024-01-31,2024-02-05,242465.1,172997.53,68501.43,966.14,0,GBP,Check
1434,109,2024-05-25,2024-05-29,183334.06,118954.21,62439.2,1940.65,1,GBP,ACH
1435,109,2024-09-17,2024-09-20,144694.76,74410.86,70124.41,159.49,2,GBP,Wire
1436,110,2025-02-20,2025-02-15,76000.32,32508.92,42456.26,1035.14,10,USD,Check
1437,110,2025-09-14,2025-09-17,137153.57,106960.73,29410.29,782.55,2,USD,Check
1438,110,2026-04-14,2026-04-19,87614.23,45601.47,40838.42,1174.34,0,USD,Check
1439,110,2026-11-25,2026-11-20,249191.21,194144.08,54047.94,999.19,10,USD,Check
1440,110,2027-06-27,2027-06-22,281722.91,241947.89,38030.06,1744.96,10,USD,ACH
1441,110,2028-01-17,2028-01-22,49919.16,6325.63,43542.15,51.38,0,USD,ACH
1442,110,2028-08-19,2028-08-24,199103.53,155330.94,41920.32,1852.27,0,USD,Check
1443,110,2029-03-31,2029-03-26,227286.19,193100.41,33996.67,189.11,10,USD,ACH
1444,110,2029-10-27,2029-10-27,130904.25,79851.81,49771.93,1280.51,5,USD,Check
1445,111,2025-02-08,2025-02-11,361404.72,266897.39,93866.01,641.32,2,GBP,ACH
